,C3 Feed Rate,H2C3 Ratio,Reactor Pressure,Reactor Bed Level,C2 Flow Rate,Catalyst Feed Rate,Temperature,Melt Flow Rate (gm/10min)
15,0.8465998214436847,0.18367347584339844,0.6101634640296032,0.39419550586317165,0.37097790172406697,0.2083385358723568,0.0662563891439838,1.5260563034950492
16,0.8818969236845962,0.18367347584339844,0.6418482371122289,0.4974754786920421,0.4593487295912886,0.17505709156004018,0.08406823865436053,1.667706820558076
17,0.7083435192277849,0.18367347584339844,0.6344901560547962,0.6678740565894685,0.6209605552027968,0.17942082012004307,0.17363377215553388,1.7749523509116738
18,0.862969510711483,0.18367347584339844,0.6220597878347514,0.3751831617563983,0.39472446312065723,0.16351470541957183,0.05441255728219918,1.9459101490553132
19,0.6841543539860704,0.18775509820907962,0.7915206875433398,0.4547261695991782,0.4457157198312046,0.1609150191732731,0.07230342796148559,2.3608540011180215
20,0.7300998743495248,0.18367347584339844,0.6540965169619772,0.5092657157562659,0.4326386011307456,0.19543044073403812,0.04971163067750961,2.3513752571634776
21,0.7137246047497354,0.1816326493544357,0.7872362861095379,0.6723590845694947,0.606690131020111,0.15208350873144144,0.1419197015998428,2.424802725718295
22,0.5795044565032081,0.1816326493544357,0.6993055851373997,0.4576772634001234,0.457489573955961,0.15875095862401084,0.08403506569802577,2.4849066497880004
23,0.6017794963292504,0.17346938421491054,0.7553144315246474,0.4116960403603951,0.5074821487367385,0.1284411317157663,0.10930923692277617,2.468099531471619
24,0.6561563259895449,0.17346938421491054,0.7433425139857137,0.5725193204152461,0.48254868844977283,0.1524919866362477,0.10761111473663743,2.4932054526026954
25,0.6856851535195834,0.17346938421491054,0.7387152347386206,0.5214619656525237,0.44813762925076184,0.15661008744928442,0.11054322744038014,2.5257286443082556
26,0.7426222108803169,0.17346938421491054,0.6968658104730663,0.5207505258362612,0.5193050785990753,0.13920640696679562,0.0970647945337344,2.468099531471619
27,0.5053271780840616,0.17346938421491054,0.721138906017261,0.5194841370613847,0.39326301377948436,0.13848192199025483,0.07177295038028397,2.5416019934645457
28,0.5197075505397433,0.17346938421491054,0.7157878124046357,0.4863414239826227,0.45148197386373434,0.1190945954512517,0.12375135145392857,2.5572273113676265
29,0.6290413497592553,0.17346938421491054,0.7110856377492416,0.4067071118187613,0.4093631523016109,0.12995770735656467,0.08570392614975653,2.533696813957432
30,0.6243804132350308,0.17346938421491054,0.6815878455052626,0.353031287271131,0.3371939110274833,0.12717622513584198,0.04470671521313996,2.5494451709255714
31,0.5882547032361563,0.17346938421491054,0.7059726731271088,0.48693673679004057,0.4691578851816248,0.14286769936376303,0.11001325686942742,2.501435951739211
32,0.6699633551044977,0.17551021070387327,0.7248129709768945,0.39369074190373077,0.43733177176147064,0.149982680702736,0.06912657416723444,2.4765384001174837
33,0.6248103849692184,0.17551021070387327,0.70177800651817,0.43181752691130093,0.5148673423101282,0.13612439148896158,0.11781701377191922,2.509599262378372
34,0.6012591661424376,0.1775510065805917,0.68221895716262,0.4835690535335804,0.42743113045416237,0.15126817684896476,0.11380685241735655,2.509599262378372
35,0.6151181352705384,0.18061224121199507,0.7144477257983084,0.4088759671809523,0.4666223054066456,0.1658820099799639,0.0972930215761112,2.4932054526026954
36,0.5672467564856873,0.18367347584339844,0.7496129530997617,0.5139632475284959,0.32655400292712,0.12651990697864798,0.0656004627410125,2.517696472610991
37,0.6363512984967516,0.18367347584339844,0.5837809017756328,0.48490624093095036,0.5635288491505667,0.17465083530954084,0.13180216720807003,2.4932054526026954
38,0.7051827619538402,0.18673469006663898,0.6733147834806923,0.44483303342849645,0.41974361416529893,0.14352661732918842,0.036092828361748985,2.4159137783010487
39,0.504409857355983,0.18673469006663898,0.6890808779627333,0.44794795696868306,0.37212127103647463,0.1503855061212584,0.10158283529837231,2.5416019934645457
40,0.5923510961739455,0.18673469006663898,0.7677837313904989,0.4133239769787913,0.3187051089435139,0.14938783543049824,0.04991218944626308,2.517696472610991
41,0.6775760726238715,0.18877550635152027,0.6969073608394432,0.7025252336111709,0.3846126012486685,0.13462328813797222,0.10234871049548211,2.4849066497880004
42,0.5873768025456045,0.190816332840483,0.6809216429922689,0.5785359082303074,0.4450269490072567,0.14282631590604974,0.12580756773638857,2.517696472610991
43,0.552591516908084,0.1918367205747608,0.6760604247075941,0.4878383399795183,0.37091765073403393,0.11494075909234289,0.10545429313464005,2.5257286443082556
44,0.5381831712497289,0.1918367205747608,0.7070828360673946,0.6296287702290062,0.47414530290476165,0.14426712810309716,0.15620819202535152,2.509599262378372
45,0.557769993453126,0.1918367205747608,0.7319067358381339,0.5459655199915989,0.4357712275796706,0.13138844053167087,0.12294897151884498,2.4849066497880004
46,0.6131940654170871,0.19591836334860482,0.7498734285057864,0.5894632870829088,0.46424984492419397,0.13544825837108287,0.10975518865235756,2.4849066497880004
47,0.5944422898162589,0.19591836334860482,0.7295570451614077,0.40478033162463234,0.2836573506209914,0.12469066360923933,0.02924065726780789,2.501435951739211
48,0.5643696660879578,0.19591836334860482,0.6966336172491987,0.4494523197719076,0.38300714872398745,0.15314043370247934,0.09410950421857933,2.533696813957432
49,0.6064196854653028,0.19591836334860482,0.6952743266920258,0.48846667775413266,0.3765561357624072,0.15698541741793628,0.08882776115790136,2.509599262378372
50,0.5677458384853034,0.19795918983756755,0.7289117924129735,0.564072915242285,0.4345744907351414,0.14974223274964796,0.11773632671218959,2.5494451709255714
51,0.5510368221068143,0.2010204040608081,0.736246130403905,0.4225592039989987,0.35555102551228035,0.14012524476279611,0.08740371422671522,2.5416019934645457
52,0.5618098676438257,0.2010204040608081,0.7306968869348189,0.34236659720990836,0.3353280792673138,0.1577726667970708,0.07742220344191963,2.5416019934645457
53,0.6011977824905352,0.19897957757184537,0.7693357597816197,0.3625357864912129,0.4088100291384652,0.16220554568158724,0.07375014549383518,2.517696472610991
54,0.5784674448081917,0.19897957757184537,0.7296542869852383,0.4433352540337676,0.30086462700160854,0.1275769996792492,0.05947433032456573,2.533696813957432
55,0.6200477862429508,0.19897957757184537,0.7599591689088738,0.47019124369975884,0.410341743656934,0.13658891089050093,0.0837809087028818,2.5257286443082556
56,0.6210753542992129,0.19897957757184537,0.7591461434625906,0.6155041212676782,0.4495287926813317,0.15351137525582914,0.10722759769779788,2.5494451709255714
57,0.5619532392503668,0.19897957757184537,0.7420555001162716,0.4989040783352223,0.34223121308717186,0.16617094702499308,0.1158116433744949,2.580216829592325
58,0.5654876641395634,0.20204081220324874,0.7407038911394368,0.5234850147052832,0.30854578853188797,0.14962721601363788,0.10944627455025202,2.5494451709255714
59,0.609349359760641,0.20204081220324874,0.568688516805552,0.4287568895100069,0.45289033557242964,0.1418267239493825,0.11987764828655578,2.5416019934645457
60,0.6481053377807149,0.20204081220324874,0.4414752614705204,0.4345668014682502,0.41935943635393724,0.12838339767525786,0.051032899388089525,2.451005098112319
61,0.619512145914521,0.20612245497709275,0.6412015877128239,0.5523040472744842,0.48642038472533655,0.16321541488604327,0.1436520831928494,2.6100697927420065
62,0.6437978222825946,0.2102040773427739,0.7009765034423951,0.45859117000875393,0.4180094700043018,0.16067810878915686,0.11831105904518235,2.5877640352277083
63,0.6668055310819843,0.2051020468346521,0.7201972141003088,0.5422026163760449,0.5512233515686777,0.14637905677926588,0.14005578706207,2.517696472610991
64,0.597295341860796,0.2051020468346521,0.6881793397611871,0.5147553071176247,0.4356856612218363,0.15914167549287583,0.12836282696457246,2.501435951739211
65,0.7035193937641793,0.20816326105789262,0.6996055159333441,0.4744218930925683,0.4426497094975502,0.1369088382595745,0.05343113029895452,2.4595888418037104
66,0.7246538280397803,0.20816326105789262,0.7275216009530752,0.5016970624075832,0.4728639638011721,0.16409823657035663,0.0920367014579524,2.517696472610991
67,0.6539023011214393,0.20816326105789262,0.6939534440365449,0.5590904621844164,0.4522818648463476,0.16505883597799498,0.09187482032824335,2.5572273113676265
68,0.5917176569502356,0.20918366920033327,0.7152167567390153,0.4669816701718812,0.45847213573956747,0.14933495487362658,0.09681664923154987,2.5257286443082556
69,0.6298214515545266,0.20918366920033327,0.7524203961321145,0.6128140973871741,0.4209061721533003,0.14974935363201794,0.10302897339043682,2.5257286443082556
70,0.7059926255197309,0.20918366920033327,0.7416029852017854,0.5321579538852745,0.41287785213124073,0.141563190309125,0.0938470177693338,2.5416019934645457
71,0.7062346545341665,0.20918366920033327,0.6678322300954544,0.530944987851452,0.42525183182602677,0.11439161402685255,0.07295660202310206,2.5726122302071057
72,0.5879802653705417,0.21224489362765522,0.7115222657589371,0.46392103277058894,0.3594193733587696,0.11927554515378805,0.07263392621421971,2.5649493574615367
73,0.5931427878895064,0.21224489362765522,0.7441986610307145,0.5649572504750573,0.38477810487149655,0.15848957344697803,0.08720091012685671,2.580216829592325
74,0.7798302906573151,0.21632652619741782,0.7320092151031048,0.46405194546736084,0.41718062495851527,0.10780961472272285,0.04235657784595581,2.517696472610991
75,0.6692970777733016,0.21632652619741782,0.704238381784319,0.5835340103739419,0.5195793491502286,0.15663745786438957,0.12379227442407803,2.517696472610991
76,0.6007012044860431,0.22040816897126184,0.7249060228478141,0.4084567875319305,0.35769291088800204,0.15572072431200162,0.043771208872506406,2.533696813957432
77,0.6608397269271695,0.22040816897126184,0.7325673517472451,0.38389398251640827,0.3628779481264519,0.1464125798197164,0.026072639937907205,2.5416019934645457
78,0.666273181718575,0.22040816897126184,0.7348826498938203,0.5299635203622124,0.4380532286438449,0.11092975513029918,0.10842450403714121,2.5572273113676265
79,0.6453213244588885,0.22040816897126184,0.7178862804880177,0.49387888708450767,0.3517205470509581,0.1316466220740443,0.07643802411731926,2.5572273113676265
80,0.6053560598792518,0.22040816897126184,0.7382145353656471,0.5764469171678783,0.4986332769916775,0.12270845087808424,0.13595660919367525,2.5416019934645457
81,0.6158096671811304,0.22040816897126184,0.7093262066889805,0.4519710671068413,0.37809339644048845,0.1434609435810782,0.06886191481691828,2.5416019934645457
82,0.6892463353852503,0.22040816897126184,0.6884089142644854,0.5129373150507401,0.4334561465242376,0.13141584144306026,0.10167786350516383,2.5572273113676265
83,0.7205542156796882,0.22040816897126184,0.6990025118767713,0.4266844109311769,0.4377559544886165,0.14009236976838568,0.0732080791069265,2.5877640352277083
84,0.7060743988462161,0.22040816897126184,0.7042893595447479,0.4851277024756957,0.4716713114181146,0.1352917056959383,0.09547495525091332,2.5572273113676265
85,0.5961909369255791,0.22448979133694302,0.7377889059823453,0.43116296342743965,0.5194248549133976,0.14224993613391912,0.10539743555664316,2.5726122302071057
86,0.702168166452432,0.22448979133694302,0.7320631607468453,0.463613986915421,0.5220198874460917,0.15468950313413515,0.08165834650775405,2.4765384001174837
87,0.6960666457618845,0.22448979133694302,0.6893631760401737,0.47284835053779517,0.407379762690964,0.14277174280540275,0.062432445411111814,2.4423470353692043
88,0.6983834135935314,0.1683673537067887,0.703711669787018,0.3587110420057087,0.4396867851661135,0.12288043467305412,0.06794292252441636,2.4932054526026954
89,0.7156098269074023,0.1683673537067887,0.6126821494737769,0.4822400684156438,0.45480270324007643,0.12627414199840278,0.10259243756549097,2.4849066497880004
90,0.6234794757893363,0.16326530279050402,0.6878996604043168,0.40818427759017517,0.4606929113482815,0.12718905644743583,0.06905581002239103,2.5649493574615367
91,0.604450758327769,0.15816326207830078,0.6920114008618734,0.4821676509222108,0.368065120895519,0.11733601349724065,0.10166243590756796,2.617395832834079
92,0.6863643800827075,0.15816326207830078,0.6191503892815424,0.4534960435333826,0.3950807339008473,0.1148442261542105,0.08593048730131336,2.6100697927420065
93,0.668957679119893,0.15918367022074142,0.6839947988717858,0.4738660807361157,0.4056201787623238,0.13569061234193588,0.09979518958815436,2.624668592163159
94,0.6595949551795603,0.15918367022074142,0.6774466007959514,0.547627129125571,0.46810210372448025,0.121449076324121,0.12029158594037437,2.6100697927420065
95,0.6030975993626402,0.15918367022074142,0.7052111491853683,0.518043126074323,0.3987973035737177,0.09819146635225567,0.09373040541191457,2.5726122302071057
96,0.6050882039436778,0.16734693536026662,0.6524729102086111,0.5685991704689446,0.37195034565387564,0.12044123512256691,0.12353753798864897,2.4849066497880004
97,0.5755635974339919,0.17142856793002922,0.6980032081072798,0.5436534485134832,0.4842290607791627,0.1375675671480376,0.14351004789291277,2.379546134130174
98,0.6099227746440876,0.17142856793002922,0.7461702084571407,0.5384075511911277,0.4223696948251694,0.12550204774772117,0.10889421281842271,2.2823823856765264
99,0.6471455206782422,0.17142856793002922,0.6817304784856395,0.44620151899739646,0.4206278171406752,0.1587054261468267,0.09009709753291073,2.272125885509337
100,0.6400488407826115,0.0,0.6925189089083288,0.43769823749203596,0.42155157926573605,0.1405512626054828,0.08382183167303214,2.2407096892759584
101,0.5914699760610913,0.17142856793002922,0.7131738055317154,0.4599119528472535,0.4654652521116428,0.13222708834826302,0.1039059562622544,2.2300144001592104
102,0.5849103673482472,0.1693877414410665,0.7212117064491057,0.5404421481899337,0.40004928431464826,0.14701273906948292,0.11094217207681645,2.2192034840549946
103,0.5816572484255773,0.16326530279050402,0.7342998972763217,0.5113555702165318,0.42784502946105474,0.11369220004558522,0.08621673080225634,2.302585092994046
104,0.6113409659397284,0.16326530279050402,0.6987338311462947,0.4894440441036565,0.35371685351184257,0.12225278759748812,0.07541458771338938,2.3608540011180215
105,0.5739013023850983,0.16734693536026662,0.6608091706896033,0.42550446986455626,0.29435930314243997,0.12222707008098876,0.05072173995487805,2.388762789235098
106,0.6350333385487976,0.17040815978758858,0.613069720118129,0.512141046397165,0.4533882252058271,0.133311246501127,0.15713377545110063,2.4423470353692043
107,0.653946586063779,0.17040815978758858,0.6001618718474973,0.4338208257385805,0.3813601881187676,0.1325017378841259,0.07765484871647121,2.3513752571634776
108,0.6596899639088452,0.17346938421491054,0.6208110072856297,0.5276226329813429,0.500167095940803,0.1655449650465466,0.14598070883944114,2.3702437414678603
109,0.6280312381261446,0.17040815978758858,0.5512253168128147,0.5205907972367374,0.4084440033373492,0.1570976925379932,0.07336662845499475,2.2925347571405443
110,0.5969104420388442,0.17040815978758858,0.5129544614967765,0.4799486105608448,0.4207081587051549,0.14482414273473554,0.1107581273561955,2.272125885509337
111,0.6418796189320062,0.17040815978758858,0.6034331775834731,0.5093448245829215,0.46821791997717277,0.13765853756392468,0.11102727736872176,2.272125885509337
112,0.6240237012439063,0.17040815978758858,0.6397553556327287,0.5297873872038181,0.4241343376807084,0.10480937655589184,0.0954893688280114,2.312535423847214
113,0.5979840836053925,0.17040815978758858,0.6579788574976071,0.3734639208169206,0.42020023415118757,0.10505255392641932,0.08295810349774158,2.2925347571405443
114,0.5713735550785564,0.16734693536026662,0.6559975335143866,0.4133362803979441,0.3275592780485038,0.1066879796861567,0.06373155053077895,2.3608540011180215
115,0.5628738509434661,0.16530611907538534,0.6828813188854452,0.5330446634620944,0.44679956381932284,0.13909148171963825,0.13738616080757282,2.3608540011180215
116,0.5906519566253672,0.16530611907538534,0.7122981053731259,0.5429913302985625,0.5221270682764344,0.14555618469051093,0.16140649568494503,2.424802725718295
117,0.6528529125362375,0.16530611907538534,0.6653877417340963,0.49359558466981035,0.3953605609782668,0.13209561429246297,0.06752956431088286,2.424802725718295
118,0.6710623227931594,0.16530611907538534,0.6555245925794537,0.40251186173719766,0.3956779982745161,0.1525308892212381,0.0653899086273384,2.4423470353692043
119,0.6586632543651969,0.16530611907538534,0.6235164947971263,0.43707162651308984,0.5010024616116291,0.13044929221036675,0.11087090092172325,2.424802725718295
120,0.6006962680385126,0.16530611907538534,0.6373243100369628,0.48178883512198745,0.3911953847426489,0.12020568182309935,0.06937797882102359,2.3978952727983707
121,0.5382699525664627,0.16530611907538534,0.6589305005527253,0.42313562997876986,0.4100372232109223,0.14111131466703145,0.08840998471219308,2.3978952727983707
122,0.5833600366527651,0.16224488444398197,0.7030393569260269,0.44282800780554865,0.44297407171832504,0.1106511090563867,0.06879781423535647,2.3608540011180215
123,0.5884542358761977,0.16224488444398197,0.6648255897184141,0.4690879291910157,0.4608364169324224,0.1193151918481139,0.12401499678374428,2.3702437414678603
124,0.613023436035051,0.16224488444398197,0.759025856897745,0.4550456267982277,0.3225134338663467,0.1148817853778801,0.04408345475625275,2.4069451083182885
125,0.5631267544510123,0.16224488444398197,0.6977106097289312,0.5173622289564861,0.4350694569722573,0.11628690472385339,0.11759153907089814,2.3978952727983707
126,0.5822514106971961,0.16224488444398197,0.6956882591234486,0.4888272542750869,0.3959807356561291,0.12880295030568575,0.12962050210383946,2.3978952727983707
127,0.5784077066387994,0.16224488444398197,0.7388208564682754,0.4885753579566483,0.39187424504586865,0.1138703898343979,0.06942665180498953,2.3702437414678603
128,0.5413080140793207,0.17142856793002922,0.756590795930439,0.43066888401620673,0.36037265971294496,0.09818496454445574,0.05072173995487805,2.3608540011180215
129,0.5925222978977243,0.17142856793002922,0.5739523197325136,0.3955780216468945,0.38337111156106074,0.17035188695651995,0.1499621878998818,2.3608540011180215
130,0.6746681473147551,0.17142856793002922,0.589817925596213,0.3131268740454729,0.3226200134307875,0.16493662516853275,0.12586507718470674,2.272125885509337
131,0.778456026590425,0.17142856793002922,0.6468976541151967,0.39304189843052484,0.26982540478060213,0.1420755629550791,0.11047521563689244,2.1162555148025524
132,0.7942157426459631,0.17142856793002922,0.861178480122514,0.5622531963797286,0.3706060809636549,0.0,0.13617100209923994,2.0014800002101243
133,0.4880332999872725,0.17142856793002922,0.662938888838454,0.42717438920269224,0.28960109212777363,0.20334997809345162,0.17364210160963456,1.7749523509116738
134,0.529312446579947,0.17142856793002922,0.7156682241652748,0.47129045706878436,0.3309025237962073,0.25869121457340816,0.22410635278772784,1.6486586255873816
135,0.8613829078580588,0.17142856793002922,0.625590696069894,0.5165766448511206,0.4142231223868492,0.21735264739051635,0.24275925987223257,1.5260563034950492
136,0.7796469982142225,0.17142856793002922,0.6337628500618369,0.4605236702135418,0.3829599286173804,0.2362418323746059,0.16821557090766515,1.1631508098056809
137,0.8172918462836027,0.17142856793002922,0.6125375960983162,0.48178225171349354,0.40269966441027893,0.22867635992484386,0.16790890213666465,1.0986122886681098
138,0.7942593121611246,0.17448979235735118,0.6369196304182205,0.4410313848350853,0.33056815775482296,0.2120106818968851,0.11798005378219933,1.0986122886681098
139,0.7761447675480515,0.16734693536026662,0.6360528339095683,0.44792399767875324,0.3510759485374939,0.19858884787907843,0.1478744645519079,1.1631508098056809
140,0.7766862028366259,0.15306123157017892,0.652441834724514,0.5113068961635658,0.3792836541265917,0.18019022612326896,0.1773389306299169,1.0986122886681098
141,0.7647231872738669,0.15306123157017892,0.6422241108047011,0.544185301580006,0.41882117897188376,0.20279930973856355,0.16809345386753627,1.0986122886681098
142,0.7548915723608447,0.15306123157017892,0.6033712011966506,0.4221063518344028,0.370756397439133,0.19855783315800662,0.12852695342538745,1.1631508098056809
143,0.753079109147216,0.14795918065389427,0.632917527061859,0.4703098529773797,0.4268960763680345,0.18810040722267773,0.1414527451599179,1.1939224684724346
144,0.7831613911424251,0.14795918065389427,0.5605523265761034,0.5304065513764336,0.3895561576609261,0.174124301714,0.12840592283579255,1.1631508098056809
145,0.8075584595221676,0.14795918065389427,0.62204774172013,0.45098128941343596,0.3156763459958176,0.21754291828233058,0.09462455420218419,1.1631508098056809
146,0.8199412162104638,0.14285713994169102,0.6390125118977208,0.4817600192192355,0.4039123970011296,0.16301792094930684,0.11815852139007443,1.2809338454620642
147,0.8319873644113469,0.1326530585172845,0.6054825883015118,0.492814209628893,0.4500799254470089,0.20553674465114463,0.13604497383718517,1.2809338454620642
148,0.8040546549162046,0.1326530585172845,0.6008490241250506,0.4833969135901732,0.3576261807395432,0.17328027130323956,0.10351910744177406,1.4350845252893227
149,0.7952353694605458,0.14285713994169102,0.6034577935568306,0.44586306704597156,0.36968121997332515,0.1975661656607991,0.11884870719991536,1.5040773967762742
150,0.8528312637098208,0.14285713994169102,0.6286612332288408,0.47141316748612105,0.40045900556018776,0.2159965996155132,0.1188011930965196,1.4350845252893227
151,0.8817800944263716,0.14285713994169102,0.6155098439452038,0.4876225984454301,0.4571907240694034,0.2050195078478543,0.1279583052153903,1.410986973710262
152,0.8953862315896441,0.14285713994169102,0.6593617165399088,0.4659276772644798,0.5007939156435468,0.20012111843256075,0.13020240501036362,1.3862943611198906
153,0.6773659516615904,0.1326530585172845,0.6043820273366496,0.30103768548078946,0.31896423381393124,0.15241262463095645,0.10251892107929272,1.3862943611198906
154,0.6499376898699016,0.10714285495626825,0.4614601147907438,0.4222866940572434,0.19708525116595513,0.10617749476019706,0.12840092516333268,1.2809338454620642
155,0.5002852765873667,0.10714285495626825,0.6702386597178629,0.4072629241752157,0.0,0.07414967492745031,0.11417262409745899,1.4586150226995167
156,0.35811143822826463,0.11734693638067477,0.6256556403400291,0.5494657348157723,0.07752430406965416,0.10748202821186248,0.14928083855439223,1.5040773967762742
157,0.5009928340667535,0.11734693638067477,0.5908217684813586,0.5071800703604481,0.17870120411541382,0.1172131363439678,0.20222683247447115,1.4586150226995167
158,0.5210656459524028,0.12959183408996258,0.6249754713173283,0.4596344783679438,0.21196427047456465,0.20888332454364344,0.15836327530649452,1.2809338454620642
159,0.5678019995188037,0.12959183408996258,0.6037594701664881,0.4432397406482398,0.28032204572985464,0.14249235109734062,0.1788281645932006,1.1631508098056809
160,0.5932242750451202,0.12959183408996258,0.6165660612417492,0.44646172551999896,0.28613425513726665,0.1644260868740757,0.16009073165707655,1.1631508098056809
161,0.6030175430613831,0.12244897709287801,0.6213448771191565,0.4640947915849374,0.3107627906787348,0.12817876760800942,0.14128695280828296,1.1631508098056809
162,0.5436108310809897,0.11734693638067477,0.6210983682228388,0.47276352170047886,0.25823641918737694,0.11227676533146788,0.14345261087463168,1.1939224684724346
163,0.6115878598589766,0.12448979337775931,0.6067648884739283,0.5073645137230081,0.31644866168017083,0.12757780783078157,0.17164882702816708,1.2237754316221157
164,0.5502517123212944,0.12448979337775931,0.6763882885229515,0.39689545881878274,0.1775935064576352,0.08536467888216273,0.12022581946799171,1.2809338454620642
165,0.5979513885833421,0.12448979337775931,0.6073729553902698,0.44239900700614854,0.28727090685821843,0.13245022966004502,0.17866686290377665,1.308332819650179
166,0.6634975388947351,0.12448979337775931,0.6007112794230718,0.46087205124007014,0.2838122491573083,0.14823047094731684,0.1427784321026726,1.252762968495368
167,0.6097454917892928,0.1285714259475219,0.6151928041748693,0.43418723019492056,0.24870213541409594,0.14974615152217277,0.13944904065331443,1.252762968495368
168,0.6797598425430631,0.12653060966264063,0.6025417651014635,0.6244339213036607,0.44429456567211334,0.12813711273336637,0.24719719301742682,1.1314021114911006
169,0.6888019835647776,0.12448979337775931,0.6652641381231952,0.4735457601392312,0.40510043622338787,0.13048698714250126,0.16230057204517845,1.33500106673234
170,0.6326091135549625,0.12142856895043737,0.5908025645305122,0.5234932169847184,0.25661440075043296,0.10830893190939392,0.16366385017644358,1.3862943611198906
171,0.606635744473164,0.12142856895043737,0.619383455412267,0.42865651951165873,0.3249089808861012,0.12266406353637332,0.15216703061552472,1.410986973710262
172,0.6210873734758093,0.12142856895043737,0.6432097972272297,0.5657032262047288,0.38088049196222973,0.09851659943704896,0.17734059652073686,1.3609765531356006
173,0.6110687458983666,0.12142856895043737,0.6221182725941468,0.3833792894818604,0.321207318460937,0.1178066672263548,0.15605398847942364,1.3609765531356006
174,0.6207855347492639,0.12142856895043737,0.6444329143147645,0.5462034940199452,0.33529790193902986,0.12642065529677565,0.16043332572576574,1.3609765531356006
175,0.6252227571948186,0.12142856895043737,0.6022716877200169,0.34760094658621554,0.235300219093416,0.09231353933681091,0.12584740425600405,1.3609765531356006
176,0.6051196827395253,0.12346938523531867,0.6595984488794322,0.5701973198620252,0.36335460685351983,0.11167503094862039,0.2100250846942524,1.3862943611198906
177,0.6203228679930257,0.12346938523531867,0.6481579570348268,0.46764206159113186,0.28215681899619427,0.13199124380928098,0.18124913853526348,1.308332819650179
178,0.6257402972156363,0.12653060966264063,0.7022390759198522,0.4442838044805377,0.24307385117274824,0.13240707741784583,0.11573153575505124,1.308332819650179
179,0.6360144038384672,0.12755101780508127,0.5877526279733827,0.37841507570326094,0.1884574172064213,0.13404992902279558,0.13967610881512016,1.308332819650179
180,0.6166204608023529,0.12755101780508127,0.6177371530806282,0.3687894849367819,0.25252860198052096,0.11887177435045423,0.14392891078915682,1.252762968495368
181,0.6132879294628866,0.12755101780508127,0.6354152627414722,0.586898347963789,0.23416312160636457,0.1250375588424661,0.18028045923829517,1.252762968495368
182,0.6157857003706557,0.1285714259475219,0.6317567355238873,0.4514992201898682,0.24727793345888124,0.1421627747039336,0.1550112856860073,1.252762968495368
183,0.6750087621943668,0.1285714259475219,0.6290884338444851,0.5147330746233667,0.3450502586349423,0.14690064692713142,0.2056855115374887,1.2237754316221157
184,0.7103402764825564,0.12653060966264063,0.6526279384663516,0.5302509239166273,0.453843383493575,0.14489056364180966,0.18551794754718198,1.252762968495368
185,0.6613195639356879,0.12448979337775931,0.5446661201105876,0.5839785523343739,0.46821334828298755,0.1300383563050508,0.17514516970973038,1.252762968495368
186,0.6947791630117282,0.12448979337775931,0.5633712919789637,0.38037142727324635,0.27693559177044125,0.11056610523851113,0.117442912637717,1.252762968495368
187,0.6396613654228178,0.12244897709287801,0.6002543999743022,0.46792363721015917,0.24794516237689504,0.1307974072949631,0.1454905747881048,1.410986973710262
